trade_id,entry_epoch,exit_epoch,direction,entry,exit,pnl_pct,hold_bars,exit_reason,mfe_pct,mae_pct,atr_entry,ret_1,ret_2,ret_3,ret_5,ret_8,ret_13,ret_21,log_ret_1,ret_z_5,ret_z_20,dist_sma5,dist_sma8,dist_sma10,dist_sma20,dist_sma34,dist_sma50,dist_sma100,dist_sma200,dist_ema5,dist_ema9,dist_ema12,dist_ema21,dist_ema26,dist_ema50,dist_ema100,dist_ema200,dist_wma10,dist_hma9,dist_dema9,dist_tema9,z_ema9,z_ema12,z_ema21,z_ema26,z_ema50,ema_spread_9_21,ema_spread_21_50,price_ma_cross_9_21,bb_pct,bb_width,bb_width_z,bb_up_dist,bb_low_dist,in_upper_band,in_lower_band,kc_pos,kc_width,dc_pos20,dc_width20,dc_pos50,dc_width50,macd,macd_signal,macd_hist,macd_hist_z,macd_ratio,ppo,adx14,pdi14,mdi14,di_diff,adx_sma5,aroon_up14,aroon_dn14,aroon_osc14,aroon_up25,aroon_dn25,aroon_osc25,cci14,cci20,dpo20,trix9,tsi,vi_plus,vi_minus,vi_diff,rsi_2,rsi_7,rsi_14,rsi_21,rsi_14_z,stoch_k,stoch_d,stoch_j,stoch_rsi,stoch_rsi_k,momentum_3,momentum_5,momentum_10,momentum_20,momentum_50,roc_3,roc_5,roc_10,roc_12,roc_24,roc_50,cmo14,williams_r,elder_bull,elder_bear,awesome,ppo_mom,atr_7,atr_14,atr_21,atr14_pct,atr14_sma,std_5,realized_vol_5,std_10,realized_vol_10,std_20,realized_vol_20,std_50,realized_vol_50,parkinson_10,parkinson_20,garman_klass_10,vol_ratio_20,vol_z_20,body,body_pct,upper_wick,lower_wick,up_wick_pct,low_wick_pct,body_ratio,body_pos,range_pct,gap,gap_pct,bull,bear,doji,hammer,shooting_star,marubozu,engulf_bull,engulf_bear,harami,close_vs_open_pos,hl_position_20,up_streak,dn_streak,streak_diff,skew_10,kurt_10,skew_20,kurt_20,skew_50,kurt_50,autocorr_1_10,autocorr_5_20,entropy_10,entropy_20,entropy_30,hurst_20,pct_rank_20,pct_rank_50,q25_dist,q75_dist,fisher,fisher_sig,inv_fisher,hour_sin,hour_cos,lag_ret1_1,lag_rsi14_1,lag_macdhist_1,lag_bbpct_1,lag_atrpct_1,lag_volz_1,lag_ret1_2,lag_rsi14_2,lag_macdhist_2,lag_bbpct_2,lag_atrpct_2,lag_volz_2,lag_ret1_3,lag_rsi14_3,lag_macdhist_3,lag_bbpct_3,lag_atrpct_3,lag_volz_3,lag_ret1_4,lag_rsi14_4,lag_macdhist_4,lag_bbpct_4,lag_atrpct_4,lag_volz_4,ret_ma5,ret_ma10,prev_bar_body,prev_bar_range,prev_bar_close_pos,er_10,er_20,mfi_proxy_14,cmf_proxy_14,macd_cross,macd_hist_slope,dow_sin,dow_cos,session_asia,session_london,session_ny,rsi_7_z,ret_10,dist_high_20,dist_low_20,hl_ratio_5,avg_body_ratio_10
32,1787787180,1787787420,SHORT,96.9061,96.95994,-0.0556,4,SL,0.0069,-0.0074,0.08973,-0.047359,-0.049318,-0.060042,0.043167,0.071174,0.212686,0.503482,-0.04737,-1.062238,-1.208398,-0.024335,0.002826,0.027001,0.191221,0.341727,0.468097,0.286133,-0.217054,-0.009883,0.031446,0.068434,0.17064,0.214488,0.301542,0.201188,-0.098963,-0.001907,-0.065201,-0.064446,-0.051471,0.192284,0.58729,0.989106,1.187265,1.720622,0.139151,0.130679,1.0,0.73828,0.802505,1.496457,0.209631,0.591343,0.0,0.0,0.901005,0.4006,0.861841,0.687388,0.900119,0.950823,0.141088,0.12887,0.012218,-1.819348,0.145641,0.145954,43.596349,29.184065,22.282023,6.902041,46.800729,92.857143,0.0,92.857143,96.0,28.0,68.0,0.261748,0.552576,0.453635,0.0273,38.371642,1.250398,0.473772,0.776627,22.082773,64.74096,67.041327,64.137638,0.579454,77.057357,88.825029,53.522013,24.643543,62.67659,-0.0582,0.0418,0.1951,0.5307,0.5894,-0.060042,0.043167,0.201802,0.189884,0.483571,0.612144,34.082654,-22.942643,0.114133,0.019433,0.353498,0.145954,0.091104,0.095699,0.096937,0.098787,0.012942,0.039226,0.117887,0.070899,0.183817,0.193984,0.277001,0.262319,0.425355,0.033003,0.034521,0.061947,1.208398,-0.550339,-0.0359,-0.037058,0.0,0.0588,0.0,62.090813,0.379092,1.000185,0.097756,-0.01,-0.010318,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.037045,0.861841,0.0,3.0,-3.0,-0.746633,0.503331,-0.503287,-0.964145,0.669683,-0.874584,0.607534,0.958078,1.559581,1.56071,1.572702,0.45313,0.85,0.94,0.330223,-0.029471,0.44911,0.453445,0.421167,-0.258819,0.965926,-0.00196,71.908793,0.019814,0.816235,0.097312,-0.651645,-0.010729,72.110032,0.023773,0.852404,0.103884,0.137098,0.095209,73.150533,0.026149,0.906569,0.108838,0.74153,0.008055,69.531325,0.025022,0.838601,0.103286,0.18928,-0.047359,0.008643,-0.0046,0.0529,-0.00196,42.533246,48.998246,70.37067,9677.496373,1.0,-0.007596,0.974928,-0.222521,0.0,0.0,0.0,-0.370958,0.201802,0.094969,0.592419,0.180698,0.423437
33,1787787360,1787787420,SHORT,96.9133,96.96646,-0.0549,1,SL,0.0,0.0,0.0886,0.083326,0.023734,0.056878,0.007532,0.10007,0.258795,0.562525,0.083291,1.391667,0.89764,0.034677,0.033709,0.051518,0.168007,0.345318,0.482634,0.353127,-0.148394,0.035946,0.061587,0.089378,0.179608,0.222644,0.32193,0.245185,-0.039846,0.037104,0.041625,-0.005442,0.018775,0.976224,1.148777,1.090721,1.181489,1.666388,0.117948,0.142067,1.0,0.770509,0.62108,0.755822,0.142293,0.477745,1.0,0.0,0.929247,0.396353,0.937095,0.605185,0.959939,0.950282,0.128772,0.130304,-0.001532,-2.334407,0.132852,0.133147,31.814294,27.21535,23.848399,3.366951,39.874821,71.428571,14.285714,57.142857,84.0,16.0,68.0,0.335686,0.46383,0.44188,0.022857,36.140784,1.119611,0.469166,0.650445,72.01309,66.103281,67.012979,64.528147,0.440588,89.626089,80.409713,108.058842,37.166488,26.194943,0.0551,0.0073,0.0673,0.4976,0.678,0.056878,0.007532,0.06948,0.233498,0.560647,0.704408,34.025959,-10.373911,0.11436,0.00206,0.299962,0.133147,0.094292,0.095079,0.095954,0.098091,0.00862,0.033606,0.131442,0.049996,0.183889,0.150249,0.286814,0.279386,0.41574,0.035655,0.034431,0.060535,0.89764,-0.940636,0.0753,0.077686,0.0181,0.0189,16.117542,16.82992,0.670525,0.999612,0.115858,0.0054,0.005576,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.077746,0.937095,1.0,0.0,1.0,-0.565691,-0.938689,-0.816747,-0.244689,0.434502,-1.25779,0.359424,0.886464,1.559581,1.581094,1.572702,0.456682,0.95,0.98,0.260835,-0.048566,0.256615,0.313128,0.251127,-0.258819,0.965926,-0.059542,62.748093,-0.000426,0.664135,0.095437,-1.166131,0.033136,68.64005,0.00769,0.76248,0.092591,-1.40087,-0.047359,67.041327,0.012218,0.73828,0.098787,-0.550339,-0.00196,71.908793,0.019814,0.816235,0.097312,-0.651645,0.083326,0.00152,-0.043,0.1033,-0.059542,15.079543,44.72407,69.455173,9683.028422,-1.0,-0.001106,0.974928,-0.222521,0.0,0.0,0.0,-0.236237,0.06948,0.038069,0.567116,0.175524,0.400378
34,1787787540,1787787660,SHORT,96.9713,96.85739,0.1175,2,TP,0.0484,0.0,0.08763,-0.068041,0.021566,0.005262,0.028997,0.012794,0.074746,0.519739,-0.068064,-0.96873,-1.445974,0.009451,0.01914,0.016798,0.103548,0.289601,0.44123,0.367923,-0.134441,0.000269,0.026078,0.050821,0.13482,0.177531,0.2883,0.234924,-0.034025,0.010781,-0.027367,-0.034171,-0.016894,0.425889,0.621429,0.94708,0.968012,1.449737,0.108714,0.153274,1.0,0.733581,0.443309,-0.101287,0.117984,0.324867,0.0,0.0,0.829214,0.38168,0.823923,0.462272,0.918509,0.998822,0.122545,0.127582,-0.005037,-1.945029,0.126421,0.126645,27.791213,26.710741,16.247965,10.462776,30.50988,92.857143,0.0,92.857143,96.0,4.0,92.0,0.20627,0.288775,0.377325,0.019421,34.679106,1.140375,0.504206,0.636169,42.416471,59.093714,63.3231,62.443483,-0.193737,72.858617,84.662902,49.250047,5.010916,29.572341,0.0051,0.0281,0.0942,0.3593,0.6861,0.005262,0.028997,0.097274,0.150845,0.567816,0.712845,26.6462,-27.141383,0.115042,0.033942,0.270752,0.126645,0.088769,0.090845,0.092561,0.093718,-0.03082,0.054224,0.170494,0.039869,0.197202,0.107318,0.267923,0.293725,0.417997,0.032915,0.029835,0.056137,1.445974,-1.300354,-0.0571,-0.058906,0.0,0.024,0.0,29.593095,0.704069,1.000295,0.083665,-0.0089,-0.009175,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.058871,0.823923,0.0,1.0,-1.0,0.313971,1.971592,-0.578015,-0.834461,0.23366,-1.433855,0.101219,0.72041,1.320888,1.581094,1.574937,0.377627,0.95,0.98,0.172514,-0.014262,0.344698,0.311607,0.331665,-0.258819,0.965926,0.089668,69.668082,-0.001506,0.886792,0.093788,-1.434088,-0.016301,65.433453,-0.004341,0.726394,0.091423,-1.902226,0.083326,67.012979,-0.001532,0.770509,0.098091,-0.940636,-0.059542,62.748093,-0.000426,0.664135,0.095437,-1.166131,-0.068041,0.005822,0.0872,0.1064,0.089668,19.240196,35.208231,57.790826,9688.126155,-1.0,-0.003531,0.974928,-0.222521,0.0,0.0,0.0,-0.935199,0.097274,0.081395,0.380877,0.224183,0.432071
35,1787787720,1787787780,SHORT,96.9306,96.81515,0.1191,1,TP,0.0,0.0,0.08881,-0.045823,-0.125707,-0.087482,-0.065935,-0.05851,0.009707,0.164442,-0.045834,-0.442789,-0.948965,-0.082926,-0.070227,-0.064574,-0.021431,0.15233,0.307308,0.295059,-0.212585,-0.054668,-0.054886,-0.04206,0.02222,0.060195,0.171537,0.135356,-0.119566,-0.06841,-0.067752,-0.077696,-0.042017,-1.327607,-1.432734,-0.098681,0.305561,1.006747,0.077148,0.149284,1.0,0.4363,0.336434,-0.666217,0.189688,0.146818,0.0,0.0,0.539486,0.365155,0.593595,0.415903,0.830923,0.999696,0.099015,0.118304,-0.019289,-2.213547,0.102236,0.102298,22.431927,18.352709,21.162132,-2.809423,26.133045,71.428571,0.0,71.428571,84.0,0.0,84.0,-0.416626,-0.068743,0.213385,0.014647,28.136916,1.081268,0.54307,0.538199,14.848938,44.49124,54.819811,56.796483,-1.620425,26.261261,56.947768,-35.111753,0.0,7.983553,-0.0848,-0.0639,-0.0705,0.2183,0.7108,-0.087482,-0.065935,-0.07274,-0.085421,0.431802,0.739349,9.639621,-73.738739,0.039856,-0.036544,0.227686,0.102298,0.08226,0.086068,0.088697,0.088868,-0.075718,0.060121,0.164904,0.04928,0.200527,0.081476,0.269205,0.294725,0.421069,0.023434,0.028814,0.052157,0.948965,-1.455649,-0.0453,-0.046774,0.0297,0.0014,38.874346,1.832461,0.592932,1.000234,0.078885,0.0009,0.000929,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.046752,0.593595,0.0,2.0,-2.0,0.404139,-0.373835,-0.889789,0.77645,0.021394,-1.504325,0.144522,0.327242,1.213008,1.553019,1.560752,0.442516,0.4,0.76,0.011719,0.07664,0.190424,0.279567,0.188155,-0.258819,0.965926,-0.079921,58.377382,-0.012041,0.58864,0.090362,-1.40603,0.038273,65.239546,-0.005782,0.793663,0.090362,-1.554523,-0.068041,63.3231,-0.005037,0.733581,0.093718,-1.300354,0.089668,69.668082,-0.001506,0.886792,0.093788,-1.434088,-0.045823,-0.013169,-0.0617,0.0862,-0.079921,12.957177,21.727879,47.052689,9690.396972,-1.0,-0.007248,0.974928,-0.222521,0.0,0.0,0.0,-2.25357,-0.07274,0.169025,0.246878,0.170473,0.551992
36,1787787900,1787787960,SHORT,96.7342,96.79311,-0.0609,1,SL,0.0,0.0,0.09818,-0.118071,-0.246362,-0.162727,-0.28823,-0.228555,-0.235349,-0.011892,-0.118141,-0.705364,-1.595524,-0.1472,-0.199077,-0.206601,-0.196548,-0.05069,0.101615,0.145895,-0.363577,-0.127222,-0.161878,-0.166592,-0.133886,-0.105236,-0.005828,-0.032974,-0.277338,-0.173201,-0.097486,-0.130707,-0.072614,-2.083422,-2.404209,-2.643687,-1.416377,0.35004,0.028038,0.128229,1.0,-0.176329,0.29061,-0.948621,0.342526,-0.051344,0.0,1.0,0.159634,0.409172,0.0,0.332293,0.668147,1.001326,0.059488,0.097526,-0.038037,-2.377944,0.061524,0.061459,22.308664,12.317114,30.376463,-18.059348,21.708633,50.0,100.0,-50.0,72.0,0.0,72.0,-1.700825,-0.714988,-0.02677,0.006727,17.646572,0.851918,0.590236,0.261682,10.604991,31.8284,44.131883,48.711559,-3.024938,0.0,22.758037,-45.516073,0.0,8.804137,-0.1576,-0.2795,-0.1566,-0.1133,0.5954,-0.162727,-0.28823,-0.161696,-0.188079,0.001448,0.619586,-11.736234,-100.0,-0.035038,-0.160438,0.093502,0.061459,0.110032,0.101288,0.098825,0.104753,0.083573,0.09239,0.191435,0.089674,0.268101,0.070387,0.314599,0.280408,0.464982,0.032298,0.033069,0.052605,1.595524,0.886681,-0.1175,-0.12152,0.0079,0.0,6.299841,0.0,0.937002,1.000608,0.12969,0.0032,0.003306,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.121373,0.0,0.0,2.0,-2.0,-1.304311,1.896924,-0.917113,1.537162,-0.138835,-1.472486,0.543469,-0.419781,1.494175,1.567056,1.555239,0.473359,0.05,0.58,-0.159786,0.245807,-0.12055,-0.018821,-0.11997,-0.258819,0.965926,-0.128442,50.691758,-0.026359,0.145429,0.100798,0.28453,0.083842,59.661396,-0.018718,0.673797,0.091618,-0.983087,-0.045823,54.819811,-0.019289,0.4363,0.088868,-1.455649,-0.079921,58.377382,-0.012041,0.58864,0.090362,-1.40603,-0.118071,-0.057683,-0.1427,0.1546,-0.128442,21.499176,9.846181,35.055154,9688.544674,-1.0,-0.011678,0.974928,-0.222521,0.0,0.0,0.0,-2.819388,-0.161696,0.332293,0.0,0.288132,0.68592
37,1787788080,1787788200,SHORT,96.8661,96.74135,0.1288,2,TP,0.0,0.0,0.09596,0.020748,0.169123,0.213048,-0.033839,-0.075796,0.051008,0.113237,0.020746,0.235112,0.230393,0.099461,0.064672,0.040378,0.014662,0.117785,0.269656,0.363494,-0.140152,0.054981,0.050965,0.049238,0.073668,0.097555,0.19065,0.173131,-0.061115,0.062713,0.11183,0.06198,0.074719,0.520815,0.248027,0.22764,0.451496,1.01191,0.022691,0.116896,1.0,0.547883,0.306204,-0.924227,0.13842,0.16774,0.0,0.0,0.665463,0.419321,0.655409,0.345312,0.875647,0.956884,0.046749,0.07242,-0.025671,-1.295797,0.048246,0.048293,21.093034,27.029452,19.790612,7.23884,21.939525,28.571429,92.857143,-64.285714,60.0,4.0,56.0,0.20677,0.066783,0.110195,0.00043,13.06132,0.992202,0.505423,0.48678,81.737701,55.653865,55.958791,56.605493,-1.06641,65.540944,46.516268,103.590297,46.314286,33.143348,0.206,-0.0328,-0.1024,0.0656,0.8117,0.213048,-0.033839,-0.105567,-0.032292,0.201131,0.844763,11.917582,-34.459056,0.079724,0.034224,0.017717,0.048293,0.107613,0.103631,0.101254,0.106949,0.094758,0.088973,0.261181,0.089987,0.289254,0.074165,0.336483,0.257521,0.481628,0.047666,0.041728,0.059856,0.230393,1.200868,0.0016,0.001651,0.0314,0.0125,69.010989,27.472527,0.035165,0.999992,0.046957,0.0185,0.019096,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.001651,0.655409,3.0,0.0,3.0,-0.835487,-0.186658,-1.171851,1.628058,-0.223118,-1.589108,0.512657,-0.336033,1.559581,1.581094,1.59884,0.514064,0.5,0.8,0.050208,0.032689,-0.23635,-0.316942,-0.232045,-0.258819,0.965926,0.148345,54.949404,-0.033204,0.491278,0.11525,2.259089,0.043851,46.878108,-0.041546,0.044479,0.101497,0.505369,-0.118071,44.131883,-0.038037,-0.176329,0.104753,0.886681,-0.128442,50.691758,-0.026359,0.145429,0.100798,0.28453,0.020748,-0.006714,0.1431,0.1992,0.148345,13.635153,5.548038,51.488694,9686.553432,-1.0,0.007533,0.974928,-0.222521,0.0,0.0,0.0,-0.656495,-0.105567,0.118991,0.226321,0.279586,0.642378
38,1787788260,1787788560,SHORT,96.6008,96.66417,-0.0656,5,SL,0.0057,0.0,0.10561,-0.126266,-0.133896,-0.166567,0.002274,-0.20035,-0.271958,-0.201997,-0.126346,-1.275489,-1.50821,-0.114551,-0.07458,-0.091381,-0.139932,-0.08393,0.068677,0.194345,-0.295622,-0.081019,-0.096597,-0.102336,-0.090394,-0.072085,0.011457,0.000904,-0.223411,-0.087078,-0.122348,-0.074413,-0.057109,-1.023381,-1.254491,-1.773014,-1.819758,0.273059,0.006209,0.101942,1.0,0.071192,0.326328,-0.842832,0.303521,0.023265,0.0,1.0,0.270247,0.406495,0.173042,0.345888,0.660282,0.841979,0.029315,0.055326,-0.026011,-1.096389,0.030304,0.030282,18.242108,18.381561,31.678051,-13.296491,19.436168,7.142857,71.428571,-64.285714,48.0,84.0,-36.0,-1.243572,-0.843706,-0.112675,-0.001222,8.332136,0.862069,0.560363,0.301706,8.768834,37.505176,45.947232,49.467729,-1.917245,17.304244,42.408846,-32.904961,7.108925,27.247678,-0.1614,0.0022,-0.1574,-0.1854,0.4015,-0.166567,0.002274,-0.162446,-0.204056,-0.053519,0.416775,-8.105536,-82.695756,0.043204,-0.099796,0.029681,0.030282,0.100701,0.099198,0.098297,0.102545,0.045207,0.063751,0.222225,0.079472,0.295087,0.07903,0.346103,0.243134,0.481032,0.052299,0.042028,0.061771,1.50821,0.759592,-0.1169,-0.120844,0.0261,0.0,18.251748,0.0,0.817483,1.000604,0.147824,-0.0054,-0.005575,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.120698,0.173042,0.0,3.0,-3.0,-0.542808,-1.011491,-0.864503,0.509238,-0.417256,-1.445499,0.305438,0.083074,1.559581,1.567056,1.544405,0.401807,0.15,0.52,-0.116554,0.192068,0.085318,0.066536,0.085111,-0.258819,0.965926,-0.007639,53.415103,-0.020079,0.422787,0.095458,-0.312025,-0.032715,53.907377,-0.022287,0.436129,0.099065,0.124345,0.020748,55.958791,-0.025671,0.547883,0.106949,1.200868,0.148345,54.949404,-0.033204,0.491278,0.11525,2.259089,-0.126266,0.000494,0.0138,0.0697,-0.007639,21.508609,15.03162,43.520618,9685.304697,-1.0,-0.005932,0.974928,-0.222521,0.0,0.0,0.0,-1.737542,-0.162446,0.286035,0.059853,0.259313,0.606344
39,1787788440,1787788500,SHORT,96.554,96.60916,-0.0571,1,SL,0.0,-0.0035,0.09193,-0.039128,-0.034782,-0.174908,-0.30857,-0.172638,-0.33707,-0.3167,-0.039136,0.336422,-0.264375,-0.110082,-0.190191,-0.182307,-0.266877,-0.261621,-0.126018,0.026942,-0.454936,-0.089755,-0.149794,-0.176934,-0.205163,-0.200946,-0.147737,-0.165305,-0.386933,-0.145694,0.014561,-0.060543,-0.010563,-1.373877,-1.553202,-2.08602,-2.357654,-0.547559,-0.055452,0.057544,-1.0,-0.005833,0.527599,0.239475,0.532096,-0.003086,0.0,1.0,-0.009198,0.402184,0.025781,0.47397,0.452548,0.843454,-0.023275,0.023516,-0.046791,-1.574129,-0.024103,-0.024054,29.836566,12.220191,40.809819,-28.589628,22.684309,0.0,100.0,-100.0,36.0,100.0,-64.0,-1.467763,-1.522072,-0.315545,-0.009828,-3.796123,0.741359,0.618033,0.123326,4.045671,26.158801,37.916861,43.255617,-1.973614,2.843373,3.357331,1.815458,0.0,0.371047,-0.1692,-0.2989,-0.2389,-0.3389,0.2927,-0.174908,-0.30857,-0.246782,-0.29138,-0.376552,0.304027,-24.166278,-97.156627,-0.106852,-0.189352,-0.146883,-0.024054,0.094866,0.097132,0.097287,0.100585,0.013891,0.121997,0.150505,0.126296,0.279851,0.127713,0.366147,0.222526,0.500836,0.053258,0.042408,0.061563,0.264375,0.240307,-0.0233,-0.024128,0.0474,0.0118,57.454545,14.30303,0.282424,1.000121,0.085433,-0.0145,-0.01501,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.024122,0.025781,0.0,1.0,-1.0,-0.120627,-1.723287,-0.831812,-0.359489,-0.453973,-1.283579,0.778188,0.01198,1.039721,1.599971,1.537965,0.417507,0.05,0.3,-0.174645,0.362494,-0.322203,-0.160794,-0.311498,-0.258819,0.965926,0.004348,39.662161,-0.042924,-0.024202,0.102876,0.617145,-0.140175,39.374243,-0.037524,-0.146906,0.109328,1.564213,-0.126266,45.947232,-0.026011,0.071192,0.102545,0.759592,-0.007639,53.415103,-0.020079,0.422787,0.095458,-0.312025,-0.039128,-0.061772,-0.008,0.0589,0.004348,36.235401,25.460146,34.412409,9678.699274,-1.0,-0.003868,0.974928,-0.222521,0.0,0.0,0.0,-1.85321,-0.246782,0.461751,0.012219,0.349644,0.513431
40,1787788620,1787788740,LONG,96.6821,96.6273,-0.0567,2,SL,0.096,-0.093,0.09133,0.010351,0.06732,0.053641,0.01884,-0.255094,-0.193273,-0.319925,0.01035,0.185734,0.319008,0.029154,-0.025622,-0.074877,-0.166527,-0.201499,-0.08912,0.089726,-0.385851,0.001548,-0.039036,-0.066043,-0.10807,-0.112085,-0.080713,-0.103774,-0.322922,-0.015317,0.076783,0.040763,0.057541,-0.40763,-0.68313,-1.142457,-1.356701,-0.421922,-0.06906,0.027387,-1.0,0.226735,0.609398,0.632752,0.472012,0.138403,0.0,1.0,0.225766,0.386343,0.171885,0.492553,0.447265,0.73795,-0.044565,-0.008175,-0.036391,-0.944784,-0.046125,-0.046073,32.919664,18.91071,29.949237,-11.038528,31.352166,7.142857,85.714286,-78.571429,24.0,92.0,-68.0,-0.535759,-0.869096,-0.25684,-0.015728,-9.946103,0.793476,0.58688,0.206596,72.500928,37.808744,42.336542,45.878056,-1.223674,19.873664,13.799806,32.02138,26.994408,15.360657,0.0518,0.0182,-0.2587,-0.2943,0.2707,0.053641,0.01884,-0.267038,-0.075291,-0.263229,0.28096,-15.326915,-80.126336,-0.017844,-0.129244,-0.223239,-0.046073,0.089579,0.092245,0.093552,0.095472,-0.041301,0.028457,0.079195,0.13546,0.197488,0.147444,0.357848,0.204265,0.500456,0.039188,0.042167,0.053897,0.319008,-0.460003,0.0303,0.03136,0.0533,0.0278,47.845601,24.955117,0.271993,0.999843,0.115298,-0.0203,-0.021013,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03137,0.171885,2.0,0.0,2.0,0.673935,-1.535853,-0.223632,-1.464974,-0.479294,-1.083666,0.900049,0.223718,1.320888,1.585934,1.518267,0.399962,0.3,0.36,0.002587,0.285451,-0.476171,-0.475358,-0.443172,-0.258819,0.965926,0.056963,41.567926,-0.042553,0.179918,0.092432,-0.849836,-0.013669,37.299606,-0.047819,0.045178,0.095209,-0.522605,-0.039128,37.916861,-0.046791,-0.005833,0.100585,0.240307,0.004348,39.662161,-0.042924,-0.024202,0.102876,0.617145,0.010351,0.003773,0.0516,0.0688,0.056963,59.158472,23.448331,40.470642,9673.266966,-1.0,0.006162,0.974928,-0.222521,0.0,0.0,0.0,-0.894403,-0.267038,0.407891,0.084662,0.139946,0.441761
41,1787788800,1787788860,SHORT,96.6154,96.67168,-0.0583,1,SL,0.0,0.0,0.0938,-0.096877,-0.057508,0.007762,0.075088,0.026604,-0.259296,-0.317432,-0.096924,-1.695491,-0.991164,-0.025721,0.003752,-0.005712,-0.113525,-0.1834,-0.09916,0.098906,-0.362683,-0.027308,-0.038884,-0.054264,-0.087705,-0.093127,-0.07044,-0.093404,-0.307405,-0.009876,-0.069141,-0.00069,-0.016111,0.116438,-0.416348,-0.90784,-1.103287,-0.51033,-0.048839,0.01728,-1.0,0.282505,0.521966,0.078421,0.374934,0.147625,0.0,0.0,0.291027,0.40946,0.20614,0.448324,0.457784,0.737893,-0.037608,-0.02264,-0.014967,0.171027,-0.038921,-0.038884,24.842594,22.625279,26.370418,-3.745139,29.937568,14.285714,64.285714,-50.0,12.0,80.0,-68.0,-0.515302,-0.6391,-0.2584,-0.013389,-8.882963,0.915489,0.529825,0.385664,29.29642,41.351723,43.864571,46.522949,-0.946715,22.780612,35.47619,-2.610544,35.183558,51.418419,0.0075,0.0725,-0.2322,-0.3448,0.3004,0.007762,0.075088,-0.239731,-0.279986,-0.312187,0.311857,-12.270858,-77.219388,0.043712,-0.091688,-0.152678,-0.038884,0.105963,0.100405,0.098847,0.10391,0.039126,0.047811,0.147588,0.061375,0.236024,0.126233,0.356895,0.187937,0.499539,0.036532,0.042954,0.063687,0.991164,0.640501,-0.0805,-0.08331,0.0206,0.0343,15.21418,25.332349,0.594535,1.000417,0.140127,-0.0132,-0.013648,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.083241,0.20614,0.0,1.0,-1.0,0.682744,-0.617715,0.092267,-1.552701,-0.581384,-0.70164,0.361814,0.114436,1.320888,1.581094,1.560752,0.425916,0.35,0.32,0.010349,0.242221,-0.212308,-0.302148,-0.209174,-0.258819,0.965926,0.039408,49.749065,-0.016376,0.437652,0.098243,-0.086052,0.065308,47.067955,-0.02652,0.352651,0.094466,-0.597935,0.010351,42.336542,-0.036391,0.226735,0.095472,-0.460003,0.056963,41.567926,-0.042553,0.179918,0.092432,-0.849836,-0.096877,0.01503,0.0405,0.119,0.039408,40.52356,27.365079,49.808803,9670.648761,-1.0,0.001409,0.974928,-0.222521,0.0,0.0,0.0,-0.581566,-0.239731,0.355907,0.092418,0.225255,0.513171
